Reading,seconds_from_UTC_00:00:00],Lon[deg],Lat[deg],CV-0.5m,IV-0.5m
6917,75774.747,-105.07612339,39.01789464,-20.898,-0.924
6918,75774.901,-105.07612255,39.01789608,-20.898,-0.921
6919,75775.085,-105.07612135,39.01789780,-20.508,-0.970
6920,75775.305,-105.07611966,39.01789990,-20.938,-0.921
6921,75775.509,-105.07611810,39.01790183,-22.109,-0.831
6922,75775.711,-105.07611655,39.01790376,-21.758,-0.825
6923,75775.915,-105.07611498,39.01790570,-21.836,-0.755
6924,75776.125,-105.07611321,39.01790792,-21.523,-0.803
6925,75776.312,-105.07611153,39.01791004,-21.484,-0.862
6926,75776.484,-105.07610998,39.01791199,-21.523,-0.879
6927,75776.687,-105.07610815,39.01791429,-21.211,-0.921
6928,75776.875,-105.07610646,39.01791642,-21.445,-0.907
6929,75777.064,-105.07610474,39.01791863,-21.406,-0.934
6930,75777.274,-105.07610278,39.01792126,-21.758,-0.969
6931,75777.468,-105.07610097,39.01792368,-22.383,-0.887
6932,75777.661,-105.07609916,39.01792610,-22.656,-0.851
6933,75777.855,-105.07609735,39.01792853,-21.758,-0.875
6934,75778.047,-105.07609562,39.01793091,-22.070,-0.793
6935,75778.235,-105.07609412,39.01793319,-21.758,-0.850
6936,75778.438,-105.07609250,39.01793566,-21.836,-0.863
6937,75778.610,-105.07609112,39.01793775,-22.070,-0.850
6938,75778.813,-105.07608950,39.01794022,-21.758,-0.894
6939,75779.000,-105.07608800,39.01794250,-21.836,-0.815
6940,75779.169,-105.07608662,39.01794428,-21.797,-0.805
6941,75779.338,-105.07608524,39.01794605,-22.227,-0.807
6942,75779.507,-105.07608386,39.01794783,-22.539,-0.751
6943,75779.676,-105.07608248,39.01794959,-22.578,-0.797
6944,75779.859,-105.07608098,39.01795152,-22.148,-0.827
6945,75780.035,-105.07607954,39.01795332,-21.914,-0.832
6946,75780.246,-105.07607774,39.01795526,-21.719,-0.912
6947,75780.474,-105.07607580,39.01795735,-21.719,-0.899
6948,75780.667,-105.07607416,39.01795912,-22.070,-0.848
6949,75780.878,-105.07607237,39.01796104,-21.602,-0.879
6950,75781.094,-105.07607057,39.01796320,-22.344,-0.793
6951,75781.282,-105.07606903,39.01796527,-21.992,-0.829
6952,75781.469,-105.07606750,39.01796733,-22.266,-0.821
6953,75781.657,-105.07606597,39.01796939,-22.812,-0.684
6954,75781.860,-105.07606431,39.01797163,-22.578,-0.724
6955,75782.032,-105.07606293,39.01797350,-22.539,-0.766
6956,75782.219,-105.07606156,39.01797543,-22.344,-0.759
6957,75782.422,-105.07606007,39.01797753,-22.188,-0.824
6958,75782.610,-105.07605869,39.01797947,-22.305,-0.768
6959,75782.797,-105.07605732,39.01798140,-22.070,-0.750
6960,75783.000,-105.07605583,39.01798350,-21.992,-0.797
6961,75783.172,-105.07605451,39.01798525,-22.109,-0.768
6962,75783.360,-105.07605307,39.01798716,-21.914,-0.799
6963,75783.547,-105.07605164,39.01798906,-22.617,-0.736
6964,75783.735,-105.07605020,39.01799097,-22.891,-0.667
6965,75783.938,-105.07604864,39.01799304,-22.500,-0.728
6966,75784.111,-105.07604743,39.01799489,-22.891,-0.675
6967,75784.278,-105.07604631,39.01799673,-22.734,-0.683
6968,75784.444,-105.07604520,39.01799856,-22.734,-0.710
6969,75784.626,-105.07604399,39.01800055,-22.812,-0.664
6970,75784.778,-105.07604298,39.01800222,-22.578,-0.735
6971,75784.945,-105.07604187,39.01800406,-22.461,-0.716
6972,75785.143,-105.07604017,39.01800602,-22.266,-0.717
6973,75785.376,-105.07603799,39.01800824,-21.953,-0.782
6974,75785.590,-105.07603600,39.01801027,-22.695,-0.693
6975,75785.805,-105.07603399,39.01801231,-22.695,-0.662
6976,75786.032,-105.07603191,39.01801451,-22.734,-0.666
6977,75786.204,-105.07603050,39.01801634,-22.734,-0.665
6978,75786.391,-105.07602897,39.01801834,-22.422,-0.778
6979,75786.594,-105.07602732,39.01802050,-22.344,-0.807
6980,75786.782,-105.07602578,39.01802251,-22.344,-0.778
6981,75786.985,-105.07602412,39.01802467,-22.383,-0.785
6982,75787.172,-105.07602271,39.01802670,-22.344,-0.743
6983,75787.360,-105.07602130,39.01802873,-22.383,-0.788
6984,75787.547,-105.07601990,39.01803076,-22.500,-0.778
6985,75787.719,-105.07601861,39.01803262,-22.344,-0.713
6986,75787.922,-105.07601708,39.01803482,-22.734,-0.722
6987,75788.110,-105.07601538,39.01803704,-23.047,-0.651
6988,75788.313,-105.07601332,39.01803958,-22.578,-0.673
6989,75788.500,-105.07601142,39.01804192,-22.578,-0.718
6990,75788.688,-105.07600951,39.01804427,-22.930,-0.693
6991,75788.875,-105.07600760,39.01804660,-22.617,-0.750
6992,75789.041,-105.07600596,39.01804865,-22.266,-0.744
6993,75789.219,-105.07600436,39.01805072,-22.500,-0.700
6994,75789.384,-105.07600288,39.01805265,-22.695,-0.766
6995,75789.562,-105.07600128,39.01805472,-22.422,-0.730
6996,75789.727,-105.07599979,39.01805664,-22.383,-0.730
6997,75789.890,-105.07599832,39.01805856,-22.305,-0.780
6998,75790.071,-105.07599666,39.01806058,-22.422,-0.751
6999,75790.281,-105.07599467,39.01806278,-22.070,-0.816
7000,75790.492,-105.07599266,39.01806499,-22.109,-0.815
7001,75790.701,-105.07599067,39.01806720,-22.344,-0.788
7002,75790.929,-105.07598851,39.01806959,-22.148,-0.834
7003,75791.131,-105.07598687,39.01807158,-22.070,-0.792
7004,75791.327,-105.07598543,39.01807344,-22.422,-0.777
7005,75791.525,-105.07598399,39.01807532,-22.500,-0.795
7006,75791.738,-105.07598242,39.01807734,-22.852,-0.710
7007,75791.918,-105.07598110,39.01807906,-22.656,-0.732
7008,75792.107,-105.07597943,39.01808101,-22.656,-0.730
7009,75792.307,-105.07597743,39.01808321,-23.008,-0.641
7010,75792.493,-105.07597557,39.01808525,-22.930,-0.699
7011,75792.677,-105.07597373,39.01808728,-23.125,-0.683
7012,75792.862,-105.07597188,39.01808932,-23.047,-0.611
7013,75793.063,-105.07596990,39.01809143,-23.203,-0.660
7014,75793.235,-105.07596827,39.01809307,-23.281,-0.605
7015,75793.422,-105.07596649,39.01809484,-22.930,-0.628
7016,75793.610,-105.07596471,39.01809663,-22.930,-0.726
7017,75793.813,-105.07596278,39.01809856,-22.891,-0.684
7018,75794.000,-105.07596100,39.01810033,-22.852,-0.673
7019,75794.177,-105.07595961,39.01810222,-23.164,-0.674
7020,75794.368,-105.07595812,39.01810426,-23.398,-0.572
7021,75794.530,-105.07595685,39.01810598,-23.438,-0.624
7022,75794.706,-105.07595547,39.01810786,-23.242,-0.621
7023,75794.882,-105.07595409,39.01810975,-23.750,-0.571
7024,75795.079,-105.07595237,39.01811169,-22.969,-0.659
7025,75795.270,-105.07595046,39.01811334,-23.047,-0.659
7026,75795.477,-105.07594840,39.01811513,-22.734,-0.694
7027,75795.667,-105.07594650,39.01811678,-22.500,-0.731
7028,75795.858,-105.07594459,39.01811843,-22.891,-0.660
7029,75796.032,-105.07594287,39.01812001,-22.656,-0.671
7030,75796.239,-105.07594102,39.01812217,-22.617,-0.713
7031,75796.428,-105.07593931,39.01812417,-22.852,-0.696
7032,75796.619,-105.07593759,39.01812617,-22.266,-0.802
7033,75796.809,-105.07593588,39.01812816,-22.305,-0.847
7034,75797.015,-105.07593405,39.01813033,-21.992,-0.865
7035,75797.206,-105.07593255,39.01813237,-21.719,-0.906
7036,75797.381,-105.07593118,39.01813423,-21.719,-0.886
7037,75797.587,-105.07592957,39.01813643,-21.523,-0.899
7038,75797.777,-105.07592808,39.01813846,-22.070,-0.878
7039,75797.968,-105.07592658,39.01814050,-22.695,-0.785
7040,75798.175,-105.07592459,39.01814287,-22.031,-0.798
7041,75798.365,-105.07592268,39.01814509,-22.695,-0.767
7042,75798.556,-105.07592077,39.01814732,-22.812,-0.727
7043,75798.746,-105.07591887,39.01814954,-22.500,-0.800
7044,75798.937,-105.07591696,39.01815176,-22.891,-0.753
7045,75799.110,-105.07591549,39.01815354,-23.164,-0.739
7046,75799.274,-105.07591423,39.01815511,-22.344,-0.803
7047,75799.438,-105.07591297,39.01815666,-21.992,-0.803
7048,75799.617,-105.07591160,39.01815836,-21.992,-0.853
7049,75799.781,-105.07591035,39.01815992,-22.188,-0.836
7050,75799.946,-105.07590908,39.01816148,-22.578,-0.744
7051,75800.146,-105.07590753,39.01816316,-22.344,-0.783
7052,75800.364,-105.07590581,39.01816492,-22.344,-0.775
7053,75800.582,-105.07590411,39.01816666,-22.266,-0.760
7054,75800.818,-105.07590226,39.01816855,-21.914,-0.819
7055,75801.032,-105.07590056,39.01817028,-22.344,-0.778
7056,75801.222,-105.07589898,39.01817193,-22.617,-0.721
7057,75801.413,-105.07589739,39.01817358,-22.070,-0.781
7058,75801.603,-105.07589581,39.01817523,-22.383,-0.759
7059,75801.794,-105.07589422,39.01817688,-21.875,-0.800
7060,75801.984,-105.07589264,39.01817853,-22.148,-0.816
7061,75802.172,-105.07589141,39.01817993,-22.656,-0.738
7062,75802.375,-105.07589013,39.01818142,-22.188,-0.758
7063,75802.562,-105.07588894,39.01818279,-22.070,-0.768
7064,75802.750,-105.07588775,39.01818417,-22.422,-0.744
7065,75802.953,-105.07588646,39.01818566,-22.188,-0.789
7066,75803.125,-105.07588531,39.01818673,-22.695,-0.774
7067,75803.312,-105.07588403,39.01818782,-23.438,-0.721
7068,75803.515,-105.07588265,39.01818900,-23.164,-0.726
7069,75803.703,-105.07588136,39.01819010,-22.578,-0.755
7070,75803.890,-105.07588008,39.01819119,-22.344,-0.758
7071,75841.094,-105.07585533,39.01818337,-21.367,-0.675
7072,75841.282,-105.07585800,39.01818112,-21.328,-0.716
7073,75841.485,-105.07586087,39.01817868,-21.289,-0.763
7074,75841.672,-105.07586352,39.01817644,-21.055,-0.831
7075,75841.860,-105.07586618,39.01817418,-20.781,-0.927
7076,75842.047,-105.07586846,39.01817215,-20.820,-0.964
7077,75842.219,-105.07586955,39.01817086,-21.484,-0.914
7078,75842.422,-105.07587084,39.01816934,-21.875,-0.840
7079,75842.610,-105.07587203,39.01816793,-21.758,-0.792
7080,75842.813,-105.07587332,39.01816640,-21.797,-0.755
7081,75843.000,-105.07587450,39.01816500,-21.484,-0.774
7082,75843.180,-105.07587564,39.01816359,-21.406,-0.788
7083,75843.358,-105.07587677,39.01816219,-21.875,-0.773
7084,75843.538,-105.07587791,39.01816079,-22.266,-0.708
7085,75843.716,-105.07587904,39.01815939,-21.992,-0.748
7086,75843.896,-105.07588017,39.01815798,-21.953,-0.742
7087,75844.079,-105.07588135,39.01815656,-21.523,-0.783
7088,75844.286,-105.07588269,39.01815497,-21.172,-0.867
7089,75844.476,-105.07588393,39.01815352,-21.484,-0.860
7090,75844.667,-105.07588517,39.01815205,-22.070,-0.785
7091,75844.873,-105.07588651,39.01815047,-21.914,-0.762
7092,75845.048,-105.07588758,39.01814916,-22.070,-0.729
7093,75845.238,-105.07588856,39.01814780,-21.836,-0.704
7094,75845.429,-105.07588955,39.01814643,-22.109,-0.733
7095,75845.635,-105.07589062,39.01814495,-22.461,-0.668
7096,75845.825,-105.07589160,39.01814359,-22.734,-0.632
7097,75846.016,-105.07589259,39.01814224,-22.695,-0.623
7098,75846.216,-105.07589379,39.01814100,-22.500,-0.665
7099,75846.385,-105.07589481,39.01813996,-22.148,-0.726
7100,75846.569,-105.07589591,39.01813883,-22.070,-0.751
7101,75846.754,-105.07589702,39.01813768,-21.602,-0.802
7102,75846.938,-105.07589813,39.01813655,-21.445,-0.846
7103,75847.142,-105.07589907,39.01813493,-21.133,-0.860
7104,75847.333,-105.07589983,39.01813328,-21.172,-0.896
7105,75847.540,-105.07590066,39.01813149,-21.523,-0.875
7106,75847.730,-105.07590142,39.01812984,-21.992,-0.782
7107,75847.904,-105.07590212,39.01812833,-21.797,-0.807
7108,75848.109,-105.07590334,39.01812657,-21.797,-0.813
7109,75848.297,-105.07590478,39.01812498,-21.562,-0.824
7110,75848.484,-105.07590621,39.01812339,-21.562,-0.831
7111,75848.672,-105.07590765,39.01812179,-22.266,-0.761
7112,75848.875,-105.07590921,39.01812006,-22.031,-0.732
7113,75849.064,-105.07591070,39.01811843,-21.797,-0.803
7114,75849.238,-105.07591215,39.01811690,-21.836,-0.820
7115,75849.445,-105.07591388,39.01811507,-21.680,-0.863
7116,75849.635,-105.07591546,39.01811339,-21.523,-0.908
7117,75849.826,-105.07591705,39.01811170,-21.641,-0.879
7118,75850.016,-105.07591862,39.01811001,-21.328,-0.855
7119,75850.204,-105.07592003,39.01810816,-21.172,-0.884
7120,75850.407,-105.07592155,39.01810616,-20.898,-0.841
7121,75850.579,-105.07592284,39.01810447,-21.055,-0.787
7122,75850.766,-105.07592424,39.01810263,-21.523,-0.742
7123,75850.954,-105.07592565,39.01810079,-21.758,-0.706
7124,75851.157,-105.07592733,39.01809876,-21.562,-0.786
7125,75851.344,-105.07592892,39.01809689,-21.289,-0.793
7126,75851.547,-105.07593065,39.01809486,-21.367,-0.762
7127,75851.735,-105.07593225,39.01809298,-21.484,-0.783
7128,75851.922,-105.07593384,39.01809111,-22.383,-0.715
7129,75852.094,-105.07593522,39.01808944,-21.836,-0.731
7130,75852.297,-105.07593678,39.01808751,-21.758,-0.757
7131,75852.485,-105.07593822,39.01808573,-21.992,-0.702
7132,75852.688,-105.07593977,39.01808380,-21.680,-0.725
7133,75852.875,-105.07594121,39.01808202,-22.070,-0.728
7134,75853.063,-105.07594272,39.01808021,-22.539,-0.637
7135,75853.250,-105.07594438,39.01807838,-22.109,-0.701
7136,75853.438,-105.07594604,39.01807653,-21.680,-0.771
7137,75853.625,-105.07594769,39.01807469,-21.602,-0.816
7138,75853.813,-105.07594935,39.01807284,-21.602,-0.888
7139,75854.000,-105.07595100,39.01807100,-21.914,-0.845
7140,75854.204,-105.07595270,39.01806910,-22.070,-0.770
7141,75854.391,-105.07595426,39.01806735,-21.875,-0.802
7142,75854.579,-105.07595582,39.01806560,-22.109,-0.775
7143,75854.766,-105.07595738,39.01806385,-21.680,-0.802
7144,75854.954,-105.07595895,39.01806210,-21.562,-0.855
7145,75855.141,-105.07596060,39.01806026,-21.719,-0.831
7146,75855.329,-105.07596229,39.01805838,-21.953,-0.822
7147,75855.532,-105.07596412,39.01805635,-21.445,-0.878
7148,75855.719,-105.07596580,39.01805448,-21.211,-0.898
7149,75855.922,-105.07596763,39.01805245,-21.133,-0.913
7150,75856.108,-105.07596922,39.01805066,-21.445,-0.895
7151,75856.278,-105.07597060,39.01804908,-22.148,-0.817
7152,75856.462,-105.07597210,39.01804736,-21.836,-0.861
7153,75856.647,-105.07597361,39.01804563,-21.367,-0.864
7154,75856.846,-105.07597525,39.01804377,-21.680,-0.835
7155,75857.032,-105.07597677,39.01804197,-21.367,-0.888
7156,75857.238,-105.07597856,39.01803960,-21.641,-0.870
7157,75857.429,-105.07598022,39.01803740,-21.680,-0.870
7158,75857.604,-105.07598173,39.01803539,-21.172,-0.935
7159,75857.794,-105.07598338,39.01803321,-20.977,-0.932
7160,75858.000,-105.07598517,39.01803083,-20.859,-0.912
7161,75858.188,-105.07598708,39.01802848,-21.445,-0.870
7162,75858.375,-105.07598898,39.01802615,-21.875,-0.764
7163,75858.579,-105.07599105,39.01802360,-22.383,-0.748
7164,75858.766,-105.07599295,39.01802126,-22.227,-0.730
7165,75858.938,-105.07599470,39.01801911,-22.109,-0.738
7166,75859.125,-105.07599656,39.01801671,-21.641,-0.837
7167,75859.313,-105.07599841,39.01801426,-22.344,-0.818
7168,75859.516,-105.07600041,39.01801163,-22.305,-0.760
7169,75859.704,-105.07600226,39.01800918,-21.836,-0.785
7170,75859.907,-105.07600425,39.01800654,-21.484,-0.758
7171,75860.094,-105.07600592,39.01800436,-20.977,-0.817
7172,75860.282,-105.07600742,39.01800242,-21.406,-0.869
7173,75860.454,-105.07600880,39.01800064,-21.797,-0.845
7174,75860.657,-105.07601042,39.01799854,-21.250,-0.895
7175,75860.844,-105.07601192,39.01799661,-21.172,-0.919
7176,75861.030,-105.07601341,39.01799466,-21.016,-0.892
7177,75861.206,-105.07601481,39.01799270,-21.133,-0.878
7178,75861.397,-105.07601634,39.01799057,-21.836,-0.771
7179,75861.574,-105.07601776,39.01798859,-21.797,-0.737
7180,75861.736,-105.07601905,39.01798679,-21.445,-0.816
7181,75861.912,-105.07602046,39.01798482,-21.406,-0.801
7182,75862.116,-105.07602208,39.01798263,-21.211,-0.850
7183,75862.317,-105.07602365,39.01798056,-21.445,-0.868
7184,75862.534,-105.07602535,39.01797832,-21.836,-0.836
7185,75862.733,-105.07602691,39.01797626,-21.172,-0.876
7186,75862.934,-105.07602848,39.01797418,-21.172,-0.871
7187,75863.121,-105.07603011,39.01797191,-21.289,-0.798
7188,75863.303,-105.07603178,39.01796951,-21.523,-0.822
7189,75863.484,-105.07603344,39.01796712,-22.109,-0.777
7190,75863.667,-105.07603511,39.01796472,-22.578,-0.749
7191,75863.848,-105.07603677,39.01796234,-22.227,-0.804
7192,75864.047,-105.07603855,39.01795980,-21.680,-0.787
7193,75864.234,-105.07604008,39.01795768,-21.016,-0.837
7194,75864.422,-105.07604161,39.01795555,-21.016,-0.876
7195,75864.609,-105.07604314,39.01795343,-21.523,-0.817
7196,75864.797,-105.07604468,39.01795130,-21.328,-0.876
7197,75864.984,-105.07604620,39.01794918,-20.703,-0.934
7198,75865.178,-105.07604790,39.01794705,-20.469,-0.940
7199,75865.387,-105.07604976,39.01794474,-20.273,-0.982
7200,75865.581,-105.07605146,39.01794261,-20.859,-0.930
7201,75865.775,-105.07605318,39.01794048,-20.898,-0.865
7202,75865.968,-105.07605488,39.01793835,-20.547,-0.903
7203,75866.155,-105.07605658,39.01793635,-20.586,-0.904
7204,75866.339,-105.07605827,39.01793439,-20.430,-0.940
7205,75866.524,-105.07605997,39.01793241,-20.898,-0.947
7206,75866.723,-105.07606180,39.01793028,-21.250,-0.913
7207,75866.907,-105.07606349,39.01792832,-21.133,-0.950
7208,75867.112,-105.07606518,39.01792625,-20.859,-0.981
7209,75867.307,-105.07606663,39.01792437,-20.586,-0.974
7210,75867.484,-105.07606796,39.01792265,-20.781,-0.981
7211,75867.677,-105.07606941,39.01792079,-21.641,-0.864
7212,75867.886,-105.07607098,39.01791876,-21.289,-0.843
7213,75868.076,-105.07607255,39.01791677,-20.977,-0.926
7214,75868.257,-105.07607428,39.01791463,-20.312,-0.958
7215,75868.439,-105.07607601,39.01791247,-20.078,-0.999
7216,75868.636,-105.07607788,39.01791014,-20.938,-0.976
7217,75868.803,-105.07607946,39.01790816,-20.977,-0.912
7218,75868.984,-105.07608119,39.01790602,-20.938,-0.959
7219,75869.175,-105.07608267,39.01790406,-20.742,-0.970
7220,75869.381,-105.07608426,39.01790196,-20.742,-0.928
7221,75869.572,-105.07608572,39.01790002,-20.586,-0.926
7222,75869.778,-105.07608730,39.01789792,-21.016,-0.833
7223,75869.968,-105.07608876,39.01789599,-21.016,-0.766
7224,75870.139,-105.07609032,39.01789416,-20.625,-0.818
7225,75870.324,-105.07609208,39.01789216,-20.703,-0.808
7226,75870.524,-105.07609397,39.01788999,-20.078,-0.884
7227,75870.708,-105.07609572,39.01788800,-20.625,-0.924
7228,75870.893,-105.07609748,39.01788600,-20.469,-0.915
7229,75871.078,-105.07609912,39.01788407,-20.000,-0.960
7230,75871.281,-105.07610075,39.01788207,-19.453,-0.990
7231,75871.469,-105.07610225,39.01788022,-19.102,-0.990
7232,75871.641,-105.07610363,39.01787853,-19.336,-1.014
7233,75871.844,-105.07610525,39.01787653,-20.039,-0.957
7234,75872.032,-105.07610682,39.01787464,-20.352,-0.927
7235,75872.223,-105.07610876,39.01787244,-19.922,-0.940
7236,75872.429,-105.07611086,39.01787007,-19.727,-0.908
7237,75872.619,-105.07611279,39.01786788,-19.375,-0.927
7238,75872.810,-105.07611473,39.01786569,-19.688,-0.952
7239,75872.985,-105.07611651,39.01786368,-20.234,-0.917
7240,75873.185,-105.07611873,39.01786100,-20.977,-0.908
7241,75873.369,-105.07612079,39.01785852,-21.406,-0.912
7242,75873.554,-105.07612285,39.01785602,-21.484,-0.883
7243,75873.754,-105.07612509,39.01785332,-21.172,-0.872
7244,75873.939,-105.07612715,39.01785082,-21.484,-0.823
7245,75874.127,-105.07612887,39.01784856,-20.586,-0.854
7246,75874.302,-105.07613030,39.01784658,-20.273,-0.929
7247,75874.508,-105.07613198,39.01784424,-20.352,-0.894
7248,75874.699,-105.07613354,39.01784208,-19.453,-0.956
7249,75874.889,-105.07613510,39.01783992,-19.453,-0.992
7250,75875.074,-105.07613674,39.01783790,-19.492,-0.968
7251,75875.265,-105.07613865,39.01783593,-19.062,-1.007
7252,75875.441,-105.07614041,39.01783411,-19.258,-1.019
7253,75875.618,-105.07614218,39.01783228,-19.766,-1.004
7254,75875.794,-105.07614394,39.01783046,-19.297,-1.020
7255,75875.971,-105.07614571,39.01782863,-19.922,-0.957
7256,75876.184,-105.07614756,39.01782677,-20.312,-0.899
